-175.7843869834287,16.507773050751,-141.68660778076173,53.43241790771484,-121.54889,46.08,-122.21331829101563,42.5887060546875,-108.917685160126,83.37447487405369
-89.2760425661366,30.763000860377083,-84.63319706661866,40.32690106815592,-81.55528,41.06361,-79.07203666949272,41.533884999735356,-71.8918041135509,48.14723931296276
-135.7929067806169,2.1657523914412025,-108.4322198071456,43.663566600914,-94.32555500000001,37.09861,-82.55851665483475,27.46083330154419,-66.01480195961747,71.94385721244063
-88.84291401752826,34.61105212321881,-79.86806,42.36056,-79.50708499999999,42.383615,-79.14611,42.40667,-73.77982005229596,49.67414608845111
-76.8626089863248,39.36389820056485,-73.38389,42.135,-73.258195,42.121804999999995,-73.1325,42.10861,-71.71775142627286,44.50875576061679
-77.38039760538943,37.30342884114377,-73.01040103881836,41.601222572021484,-73.32861,41.88861,-74.71455982177734,40.574863013916016,-71.41230411580197,43.27152233073123
-98.00198579576549,28.952501051158336,-79.38972,40.92056,-87.68083,41.24778,-89.99611,41.19778,-73.99072813245716,52.963758714466664
-96.83463939247217,23.716120876692866,-88.57842058614165,34.22129233785868,-84.94444,35.05167,-80.01213306894303,36.69563008338928,-73.82562366905127,46.72513660011377
-86.41122444795198,32.70215216947966,-83.40389,40.64889,-79.15722,41.50722,-79.05278,41.51667,-72.43222037626677,46.68115624116487
-86.67643763349724,23.02850602342414,-78.72,27.26222,-76.86611,34.00861,-76.84972,34.06528,-67.97292302324104,41.73202063368035
-75.35601457325947,39.048211729841114,-73.52685056413532,40.484347734250136,-72.74042,40.96097,-72.19405505066156,41.28271663684368,-70.61989179881084,43.784334504289745
-110.66729516492829,20.404550843372494,-86.2729444116211,38.80567184387207,-90.51972,38.85722,-97.69586082397461,37.67430892883301,-76.23087530626312,54.840970702037666
-117.06270081879379,27.89231054900406,-111.99269,33.43207,-108.432385,36.565275,-104.87208,39.69848,-97.0131735098195,47.94183785797836
-105.10026094118322,39.521828444803106,-104.8083369128418,39.947912348022456,-104.78169,40.05423,-104.75417202636719,39.94758809875488,-104.46137693723475,40.16071244875158
-120.49005029636655,27.60166456264224,-111.66028,37.31028,-113.19,37.84778,-116.33222,38.03222,-101.9163828091022,46.17533204990659
-122.89388513431177,37.43256521358862,-122.29455877563477,37.7368963659668,-122.37744,37.61293,-122.56706167480469,37.71830353149414,-122.07447576656713,38.25197458133326
-82.67608958861094,27.542528804333408,-82.48250793457032,27.83257793334961,-82.5425,27.97333,-82.40258621215821,28.016776312866213,-82.0090987048461,28.209519688098233
-119.36921613303572,28.36069185646624,-111.81278,37.57611,-112.46903,37.751945,-113.12528,37.92778,-102.09971697243303,45.63019101706892
-122.89388513431177,37.43256521358862,-122.29451877563477,37.736881365966795,-122.37736,37.6129,-122.56702167480469,37.71828853149414,-122.07447576656713,38.25197458133326
-107.24542789800665,20.122963138980644,-77.92278,40.88583,-88.23806,41.14889,-92.09194,40.345,-68.65040797845819,58.71798305852912
-76.89583409029449,37.391338227210404,-72.85207397583008,40.349272346191405,-74.12806,39.53111,-74.93832809570313,39.80666789978027,-70.42885005277192,43.858322264732955
-107.41532410843489,18.696728809045585,-99.81286666601538,35.974633333454726,-93.27389,36.95306,-83.13519216861725,37.94887015470028,-71.41461668746355,54.69743623001692
-123.71515505289018,33.749551368008255,-119.07444,39.25833,-118.62472,39.45556,-117.8275,39.795,-111.51519162679732,45.94951479410112
-125.65122892149438,28.807927114882578,-121.72757588867188,33.12479004394531,-119.35658,34.00724,-119.00380193237305,33.96680817138672,-117.09836672059546,37.36078931578149
-122.89388513431177,37.43256521358862,-122.29458377563476,37.7368963659668,-122.37749,37.61293,-122.56708667480468,37.71830353149414,-122.07447576656713,38.25197458133326
-128.81003200017338,24.765355954538524,-116.90307,47.21048999999999,-108.056945,46.549445000000006,-100.196665,45.311530000000005,-86.91118992365473,66.66419803105718
